,lien_http,note,Nb_votes,Nb_carnets,Titre,Temps,Niveau,eco,nb_part,ingrédients,recettes,recettes_nettoyees,cal_recette,cal_par_portion,tps_course_affichage,tps_marche_affichage,tps_velo_affichage,tps_course_min,tps_marche_min,tps_velo_min
105,https://www.marmiton.org/recettes/recette_pudding-de-noel_23254.aspx,4.9,7.0,745.0,Pudding de Noël,6 h,Niveau moyen,Coût moyen,8.0,"['225 g de pruneau', '150 g de fruit confit', '150 g de raisin de Malaga', '150 g de raisin de Smyrne', '150 g de raisin de Corinthe', '2 pommes', '1 citron', '75 g de pain', '4 cuillères à soupe de lait chaud', '270 g de beurre', '6 oeufs', '225 g de farine', '225 g de vergeoise brune (ou cassonade)', ""75 g d'amandes hachées"", '1 cuillère à café de quatre-épices', '15 cl de rhum', '50 g de sucre en poudre']","{'prune': [225.0, 'g'], 'raisin': [150.0, 'g'], 'raisin2': [150.0, 'g'], 'pomme': [2.0, 'unite'], 'citron': [1.0, 'unite'], 'lait': [4.0, 'unite'], 'beurre': [270.0, 'g'], 'oeuf': [6.0, 'unite'], 'farine': [225.0, 'g'], 'amandes': [75.0, 'g'], 'café': [10.0, 'g'], 'rhum': [150.0, 'g'], 'sucre': [50.0, 'g']}","{'prune': [225.0, 'g'], 'raisin': [150.0, 'g'], 'raisin2': [150.0, 'g'], 'pomme': [2.0, 'unite'], 'citron': [1.0, 'unite'], 'lait': [4.0, 'unite'], 'beurre': [270.0, 'g'], 'oeuf': [6.0, 'unite'], 'farine': [225.0, 'g'], 'amandes': [75.0, 'g'], 'café': [10.0, 'g'], 'rhum': [150.0, 'g'], 'sucre': [50.0, 'g']}",5402.41,675.30125,1h15,3h45,2h15,75,225,135
106,https://www.marmiton.org/recettes/recette_salade-polonaise-d-hiver_44100.aspx,4.5,2.0,135.0,Salade polonaise d'hiver,15 min,très facile,bon marché,4.0,"['1 kg de pomme de terre', '1 saucisson sec', '6 cornichons russes', '4 oeufs durs', '3 endives', '2 cuillères de mayonnaise', '15 cl de vinaigrette toute faite']","{'pomme de terre': [1000.0, 'g'], 'saucisson': [1.0, 'unite'], 'cornichon': [6.0, 'unite'], 'oeuf': [4.0, 'unite'], 'endive': [3.0, 'unite'], 'mayonnaise': [2.0, 'unite'], 'vinaigrette': [150.0, 'g']}","{'pomme de terre': [1000.0, 'g'], 'saucisson': [1.0, 'unite'], 'cornichon': [6.0, 'unite'], 'oeuf': [4.0, 'unite'], 'endive': [3.0, 'unite'], 'mayonnaise': [2.0, 'unite'], 'vinaigrette': [150.0, 'g']}",1895.13,473.7825,52 min,2h37,1h34,52,157,94
107,https://www.marmiton.org/recettes/recette_buche-de-noel_19015.aspx,4.1,18.0,2700.0,Bûche de Noël,40 min,difficile,Coût moyen,6.0,"['30 g de fécule de pomme de terre', '30 g de farine', '90 g de sucre en poudre', '2 oeufs', '1 oeuf entier', '50 g de sucre', '150 g de beurre frais']","{'fécule de pomme de terre': [30.0, 'g'], 'farine': [30.0, 'g'], 'sucre': [90.0, 'g'], 'oeuf': [2.0, 'unite'], 'oeuf2': [1.0, 'unite'], 'sucre2': [50.0, 'g'], 'beurre': [150.0, 'g']}","{'fécule de pomme de terre': [30.0, 'g'], 'farine': [30.0, 'g'], 'sucre': [90.0, 'g'], 'oeuf': [2.0, 'unite'], 'oeuf2': [1.0, 'unite'], 'sucre2': [50.0, 'g'], 'beurre': [150.0, 'g']}",2150.9,358.48333333333335,39 min,1h59,1h11,39,119,71
108,https://www.marmiton.org/recettes/recette_potee-complete-pour-l-hiver_23196.aspx,4.5,4.0,484.0,Potée complète pour l'hiver,2h30,facile,bon marché,8.0,"['1 chou', '1 kg de petit salé', '500 g de plat de côte de porc demi-sel', '4 saucisses fraîches', '1 saucisson à cuire', '1 beau morceau de lard fumé', '8 pommes de terre moyennes', '4 carottes', '3 oignons', '3 clous de girofle', 'Beurre ou saindoux', 'Poivre']","{'chou': [1.0, 'unite'], 'petit salé': [1000.0, 'g'], 'plat de côte': [500.0, 'g'], 'saucisse': [4.0, 'unite'], 'saucisson': [1.0, 'unite'], 'lard': [1.0, 'unite'], 'pomme': [8.0, 'unite'], 'carotte': [4.0, 'unite'], 'oignon': [3.0, 'unite'], 'clous de girofle': [3.0, 'unite'], 'saindoux': [1, 'unite'], 'poivre': [1, 'unite']}","{'chou': [1.0, 'unite'], 'petit salé': [1000.0, 'g'], 'plat de côte': [500.0, 'g'], 'saucisse': [4.0, 'unite'], 'saucisson': [1.0, 'unite'], 'lard': [1.0, 'unite'], 'pomme': [8.0, 'unite'], 'carotte': [4.0, 'unite'], 'oignon': [3.0, 'unite'], 'clous de girofle': [3.0, 'unite'], 'saindoux': [1, 'unite'], 'poivre': [1, 'unite']}",5953.474,744.18425,1h22,4h8,2h28,82,248,148
109,https://www.marmiton.org/recettes/recette_muffins-de-noel_313501.aspx,5.0,1.0,500.0,Muffins de Noël,25 min,facile,bon marché,4.0,"['175 g de farine', '100 g de sucre', '1 oeuf', '10 cl de lait', '50 g de beurre', '3 cuillères à café de thé de Noël (Esprit de Noël Mariage Frères ou autre)', '1/2 sachet de levure']","{'farine': [175.0, 'g'], 'sucre': [100.0, 'g'], 'oeuf': [1.0, 'unite'], 'lait': [100.0, 'g'], 'beurre': [50.0, 'g'], 'café': [3.0, 'unite']}","{'farine': [175.0, 'g'], 'sucre': [100.0, 'g'], 'oeuf': [1.0, 'unite'], 'lait': [100.0, 'g'], 'beurre': [50.0, 'g'], 'café': [3.0, 'unite']}",1570.7099999999998,392.67749999999995,43 min,2h10,1h18,43,130,78
110,https://www.marmiton.org/recettes/recette_galette-st-pierre_48239.aspx,0.0,0.0,65.0,Galette St-Pierre,40 min,facile,bon marché,6.0,"['250 g de farine', '150 g de sucre en poudre', '180 g de beurre salé tempéré et découpé en petit dés', ""5 jaunes d'oeuf + 1 jaune"", '1/2 sachet de levure chimique']","{'farine': [250.0, 'g'], 'sucre': [150.0, 'g'], 'beurre salé': [180.0, 'g'], 'oeuf': [5.0, 'unite'], 'levure chimique': [7.0, 'g']}","{'farine': [250.0, 'g'], 'sucre': [150.0, 'g'], 'beurre salé': [180.0, 'g'], 'oeuf': [5.0, 'unite'], 'levure chimique': [7.0, 'g']}",3300.81,550.135,1h1,3h3,1h50,61,183,110
111,https://www.marmiton.org/recettes/recette_galettes-aux-noisettes_232124.aspx,0.0,0.0,19.0,Galettes aux noisettes,50 min,facile,bon marché,10.0,"['250 g de farine', '1 cuillère à café de levure chimique', '150 g de sucre en poudre', '1 sachet de sucre vanillé', '4 cuillères à soupe de lait', '100 g de beurre', '200 g de noisettes moulues', 'Noisettes entières pour la déco']","{'farine': [250.0, 'g'], 'levure chimique': [10.0, 'g'], 'sucre': [150.0, 'g'], 'sucre vanillé': [7.0, 'g'], 'lait': [4.0, 'unite'], 'beurre': [100.0, 'g'], 'noisettes': [200.0, 'g'], 'noisettes2': [1, 'unite']}","{'farine': [250.0, 'g'], 'levure chimique': [10.0, 'g'], 'sucre': [150.0, 'g'], 'sucre vanillé': [7.0, 'g'], 'lait': [4.0, 'unite'], 'beurre': [100.0, 'g'], 'noisettes': [200.0, 'g'], 'noisettes2': [1, 'unite']}",4596.15,459.61499999999995,51 min,2h33,1h31,51,153,91
112,https://www.marmiton.org/recettes/recette_coquille-de-noel-belgique_31901.aspx,4.7,30.0,1500.0,Coquille de Noël (Belgique),2h20,très facile,bon marché,1.0,"['500 g de farine', '25 cl de lait', '20 g de levure', '120 g de beurre', ""2 jaunes d'oeuf"", '4 cuillères à soupe de sucre', 'Sel']","{'farine': [500.0, 'g'], 'lait': [250.0, 'g'], 'beurre': [120.0, 'g'], 'oeuf': [2.0, 'unite'], 'sucre': [4.0, 'unite'], 'sel': [1, 'unite']}","{'farine': [500.0, 'g'], 'lait': [250.0, 'g'], 'beurre': [120.0, 'g'], 'oeuf': [2.0, 'unite'], 'sucre': [4.0, 'unite'], 'sel': [1, 'unite']}",3111.5,3111.5,5h45,17h17,10h22,345,1037,622
113,https://www.marmiton.org/recettes/recette_paella-aux-legumes-d-hiver_69087.aspx,4.7,3.0,185.0,Paella aux légumes d'hiver,40 min,facile,bon marché,4.0,"['200 g de riz', '3 escalopes de poulet', '100 g de chorizo coupé en dés', '2 carottes émincées finement', '2 poireaux émincés finement', '1 oignon', ""2 gousses d'ail"", '1 verre de vin blanc', '1 grand verre de bouillon de poulet', 'Piment de Cayenne', ""2 cuillères à soupe d'huile d'olive"", 'Poivre', 'Curry']","{'poulet': [3.0, 'unite'], 'chorizo': [100.0, 'g'], 'carotte': [2.0, 'unite'], 'poireau': [2.0, 'unite'], 'oignon': [1.0, 'unite'], 'ail': [2.0, 'unite'], 'vin blanc': [150.0, 'g'], 'bouillon de poulet': [1.0, 'unite'], 'piment': [1, 'unite'], 'poivre': [1, 'unite'], 'curry': [1, 'unite']}","{'poulet': [3.0, 'unite'], 'chorizo': [100.0, 'g'], 'carotte': [2.0, 'unite'], 'poireau': [2.0, 'unite'], 'oignon': [1.0, 'unite'], 'ail': [2.0, 'unite'], 'vin blanc': [150.0, 'g'], 'bouillon de poulet': [1.0, 'unite'], 'piment': [1, 'unite'], 'poivre': [1, 'unite'], 'curry': [1, 'unite']}",3032.6189999999997,758.1547499999999,1h24,4h12,2h31,84,252,151
114,https://www.marmiton.org/recettes/recette_roti-de-noel_41982.aspx,4.6,14.0,1700.0,Rôti de Noël,1h30,facile,Coût moyen,6.0,"['1 rôti de porc , carré et désossé, de 1,5 kg', '1 l de bouillon de volaille', '1 oignon blanc', ""250 g d'airelles"", '4 cuillères à soupe de miel', '3 oranges', 'Poivre', 'Sel', '1 feuille de laurier']","{'rôti de porc': [1.0, 'unite'], 'bouillon': [1000.0, 'g'], 'oignon': [1.0, 'unite'], 'miel': [4.0, 'unite'], 'orange': [3.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}","{'rôti de porc': [1.0, 'unite'], 'bouillon': [1000.0, 'g'], 'oignon': [1.0, 'unite'], 'miel': [4.0, 'unite'], 'orange': [3.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}",1531.964,255.3273333333333,28 min,1h25,51 min,28,85,51
115,https://www.marmiton.org/recettes/recette_galette-des-rois-poires-amandes-chocolat_44531.aspx,4.7,124.0,13000.0,"Galette des rois poires, amandes, chocolat",45 min,facile,Coût moyen,8.0,"['2 pâtes feuilletées', '2 poires', '60 g de chocolat noir', ""150 g de poudre d'amandes"", '100 g de beurre mou + 1 noix de beurre', '3 oeufs', '150 g de sucre semoule', '1 fève et 1 couronne']","{'pâtes feuilletées': [2.0, 'unite'], 'poire': [2.0, 'unite'], 'chocolat': [60.0, 'g'], 'amandes': [150.0, 'g'], 'beurre': [100.0, 'g'], 'oeuf': [3.0, 'unite'], 'semoule': [150.0, 'g']}","{'pâtes feuilletées': [2.0, 'unite'], 'poire': [2.0, 'unite'], 'chocolat': [60.0, 'g'], 'amandes': [150.0, 'g'], 'beurre': [100.0, 'g'], 'oeuf': [3.0, 'unite'], 'semoule': [150.0, 'g']}",3373.1400000000003,421.64250000000004,46 min,2h20,1h24,46,140,84
116,https://www.marmiton.org/recettes/recette_buche-d-avant-noel_342894.aspx,5.0,2.0,342.0,Bûche d'avant noël,1h40,Niveau moyen,Coût moyen,6.0,"['100 g de sucre', '3 oeufs', '135 g de farine', '2 citrons', '1 sachet de levure', ""3 gouttes d'extrait de vanille"", '1 pot de confiture de votre choix', '100 g de chocolat noir', '1 pincée de sel']","{'sucre': [100.0, 'g'], 'oeuf': [3.0, 'unite'], 'farine': [135.0, 'g'], 'citron': [2.0, 'unite'], 'extrait de vanille': [3.0, 'unite'], 'chocolat': [100.0, 'g'], 'sel': [1, 'g']}","{'sucre': [100.0, 'g'], 'oeuf': [3.0, 'unite'], 'farine': [135.0, 'g'], 'citron': [2.0, 'unite'], 'extrait de vanille': [3.0, 'unite'], 'chocolat': [100.0, 'g'], 'sel': [1, 'g']}",1865.16,310.86,34 min,1h43,1h2,34,103,62
118,https://www.marmiton.org/recettes/recette_the-de-noel_334287.aspx,4.5,2.0,102.0,Thé de Noël,10 min,facile,bon marché,1.0,"['5 cuillères à soupe de thé noir (ou vert, selon les goûts)', '2 cuillères à soupe de quatre-épices', ""1 écorce d'orange séchée"", '1 mandarine séchée', '5 grains de poivre (ou baies rouges)']","{'sel': [5.0, 'unite'], 'orange': [1.0, 'unite'], 'mandarine': [1.0, 'unite'], 'poivre': [5.0, 'unite']}","{'sel': [5.0, 'unite'], 'orange': [1.0, 'unite'], 'mandarine': [1.0, 'unite'], 'poivre': [5.0, 'unite']}",139.39000000000001,139.39000000000001,15 min,46 min,27 min,15,46,27
119,https://www.marmiton.org/recettes/recette_tartine-d-hiver-aux-fromages_53533.aspx,4.0,1.0,66.0,Tartine d'hiver aux fromages,7 min,très facile,bon marché,1.0,"['Pain complet ou tout autre pain coupé en grande tranche', '1 concentré de tomates', '1/4 munster', 'Emmental rapé', '2 tranches de fromage à raclette', '1 oignon', '70 g de lardons', 'Poivre']","{'pain complet': [1, 'unite'], 'concentré de tomate': [1.0, 'unite'], 'munster': [1, 'unite'], 'emmental': [1, 'unite'], 'tranches de fromage': [2.0, 'unite'], 'oignon': [1.0, 'unite'], 'lardon': [70.0, 'g'], 'poivre': [1, 'unite']}","{'pain complet': [1, 'unite'], 'concentré de tomate': [1.0, 'unite'], 'munster': [1, 'unite'], 'emmental': [1, 'unite'], 'tranches de fromage': [2.0, 'unite'], 'oignon': [1.0, 'unite'], 'lardon': [70.0, 'g'], 'poivre': [1, 'unite']}",795.8340000000001,795.8340000000001,1h28,4h25,2h39,88,265,159
120,https://www.marmiton.org/recettes/recette_galette-aux-pommes_21431.aspx,4.3,6.0,415.0,Galette aux pommes,1h15,Niveau moyen,Coût moyen,8.0,"['2 pâtes feuilletées', ""1 jaune d'oeuf"", '4 pommes', '75 g de beurre', ""75 g d'amandes en poudre"", '75 g de sucre', '1 oeuf', '75 g de praliné']","{'pâtes feuilletées': [2.0, 'unite'], 'oeuf': [1.0, 'unite'], 'pomme': [4.0, 'unite'], 'beurre': [75.0, 'g'], 'amandes': [75.0, 'g'], 'sucre': [75.0, 'g'], 'oeuf2': [1.0, 'unite']}","{'pâtes feuilletées': [2.0, 'unite'], 'oeuf': [1.0, 'unite'], 'pomme': [4.0, 'unite'], 'beurre': [75.0, 'g'], 'amandes': [75.0, 'g'], 'sucre': [75.0, 'g'], 'oeuf2': [1.0, 'unite']}",2339.78,292.4725,32 min,1h37,58 min,32,97,58
121,https://www.marmiton.org/recettes/recette_galettes-de-pommes-de-terre-d-alsace_11830.aspx,4.5,85.0,20000.0,Galettes de pommes de terre d'Alsace,35 min,Niveau moyen,Coût moyen,4.0,"['6 pommes de terre', '2 oignons', '1 oeuf', '1 cuillère de farine', 'Sel', 'épices', 'Persil']","{'pomme': [6.0, 'unite'], 'oignon': [2.0, 'unite'], 'oeuf': [1.0, 'unite'], 'farine': [10.0, 'g'], 'sel': [1, 'unite'], 'persil': [1, 'unite']}","{'pomme': [6.0, 'unite'], 'oignon': [2.0, 'unite'], 'oeuf': [1.0, 'unite'], 'farine': [10.0, 'g'], 'sel': [1, 'unite'], 'persil': [1, 'unite']}",770.2080000000001,192.55200000000002,21 min,1h4,38 min,21,64,38
122,https://www.marmiton.org/recettes/recette_galette-au-brie_72553.aspx,4.6,7.0,788.0,Galette au brie,1 h,facile,bon marché,4.0,"['800 g de pomme de terre', '150 g de brie de meaux', '200 g de lardons', '30 g de beurre', '1 oignon', '2 oeufs entiers', 'Chapelure']","{'pomme de terre': [800.0, 'g'], 'brie': [150.0, 'g'], 'lardon': [200.0, 'g'], 'beurre': [30.0, 'g'], 'oignon': [1.0, 'unite'], 'oeuf': [2.0, 'unite']}","{'pomme de terre': [800.0, 'g'], 'brie': [150.0, 'g'], 'lardon': [200.0, 'g'], 'beurre': [30.0, 'g'], 'oignon': [1.0, 'unite'], 'oeuf': [2.0, 'unite']}",2236.2,559.05,1h2,3h6,1h51,62,186,111
123,https://www.marmiton.org/recettes/recette_galette-de-feves_230773.aspx,3.6,5.0,325.0,Galette de fèves,2h15,facile,bon marché,6.0,"['400 g de fève', ""3 gousses d'ail"", '4 échalotes', '1 pincée de cumin', '4 oeufs', '1 cuillère à soupe de soja', '1 branche de persil', ""1 filet d'huile"", '1 filet de lait', '1 pincée de sel', '1 pincée de poivre']","{'ail': [3.0, 'unite'], 'échalotes': [4.0, 'unite'], 'cumin': [1, 'g'], 'oeuf': [4.0, 'unite'], 'soja': [10.0, 'g'], 'persil': [1.0, 'unite'], 'lait': [1.0, 'unite'], 'sel': [1, 'g'], 'poivre': [1, 'g']}","{'ail': [3.0, 'unite'], 'échalotes': [4.0, 'unite'], 'cumin': [1, 'g'], 'oeuf': [4.0, 'unite'], 'soja': [10.0, 'g'], 'persil': [1.0, 'unite'], 'lait': [1.0, 'unite'], 'sel': [1, 'g'], 'poivre': [1, 'g']}",642.978,107.163,11 min,35 min,21 min,11,35,21
124,https://www.marmiton.org/recettes/recette_galettes-bretonnes-completes_20899.aspx,4.3,27.0,8400.0,Galettes bretonnes complètes,15 min,facile,bon marché,30.0,"['500 g de farine de blé noir', '150 g de farine de froment', '1 oeuf', ""2 cuillères à soupe d'huile"", '2 cuillères à café de sel', ""1.5 l d'eau"", '15 tranches de jambon', '30 oeufs', '300 g de gruyère']","{'farine': [500.0, 'g'], 'farine2': [150.0, 'g'], 'oeuf': [1.0, 'unite'], 'café': [2.0, 'unite'], 'eau': [1500.0, 'g'], 'jambon': [15.0, 'unite'], 'oeuf2': [30.0, 'unite']}","{'farine': [500.0, 'g'], 'farine2': [150.0, 'g'], 'oeuf': [1.0, 'unite'], 'café': [2.0, 'unite'], 'eau': [1500.0, 'g'], 'jambon': [15.0, 'unite'], 'oeuf2': [30.0, 'unite']}",5865.59,195.51966666666667,21 min,1h5,39 min,21,65,39
125,https://www.marmiton.org/recettes/recette_galettes-thon-tomate_38046.aspx,4.0,4.0,338.0,Galettes thon tomate,25 min,très facile,bon marché,4.0,"['3 oeufs', '150 g de farine', ""160 g de thon à l'huile égoutté"", '250 g de coulis de tomate', ""125 g de flocons d'avoine"", '100 g de gruyère râpé']","{'oeuf': [3.0, 'unite'], 'farine': [150.0, 'g'], 'thon': [160.0, 'g'], 'tomate': [250.0, 'g']}","{'oeuf': [3.0, 'unite'], 'farine': [150.0, 'g'], 'thon': [160.0, 'g'], 'tomate': [250.0, 'g']}",1127.2,281.8,31 min,1h33,56 min,31,93,56
126,https://www.marmiton.org/recettes/recette_galette-frangipane-vanillee_314321.aspx,5.0,5.0,189.0,Galette frangipane vanillée,45 min,facile,bon marché,8.0,"['20 cl de crème fraîche', ""250 g de poudre d'amandes"", '100 g de sucre', '2 sachets de sucre vanillé', ""2 jaunes d'oeuf"", '1 oeuf', '100 g de beurre', '2 pâtes feuilletées']","{'crème fraîche': [200.0, 'g'], 'amandes': [250.0, 'g'], 'sucre': [100.0, 'g'], 'sucre vanillé': [2.0, 'unite'], 'oeuf': [2.0, 'unite'], 'oeuf2': [1.0, 'unite'], 'beurre': [100.0, 'g'], 'pâtes feuilletées': [2.0, 'unite']}","{'crème fraîche': [200.0, 'g'], 'amandes': [250.0, 'g'], 'sucre': [100.0, 'g'], 'sucre vanillé': [2.0, 'unite'], 'oeuf': [2.0, 'unite'], 'oeuf2': [1.0, 'unite'], 'beurre': [100.0, 'g'], 'pâtes feuilletées': [2.0, 'unite']}",4068.9559999999997,508.61949999999996,56 min,2h49,1h41,56,169,101
127,https://www.marmiton.org/recettes/recette_gratin-d-hiver_80593.aspx,3.0,1.0,80.0,gratin d'hiver,1h30,facile,bon marché,4.0,"['250 g de riz', '30 g de beurre', '3 oignons', '1 kg de carotte', '6 poireaux', 'Fromage râpé', 'Poivre', 'Sel', 'Herbes aromatiques', 'Cumin (facultatif)']","{'beurre': [30.0, 'g'], 'oignon': [3.0, 'unite'], 'carotte': [1000.0, 'g'], 'poireau': [6.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite'], 'cumin': [1, 'unite']}","{'beurre': [30.0, 'g'], 'oignon': [3.0, 'unite'], 'carotte': [1000.0, 'g'], 'poireau': [6.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite'], 'cumin': [1, 'unite']}",1082.264,270.566,30 min,1h30,54 min,30,90,54
128,https://www.marmiton.org/recettes/recette_galettes-de-sarrasin_60273.aspx,2.1,11.0,1300.0,Galettes de sarrasin,35 min,difficile,Coût moyen,6.0,"['500 g de farine de sarrasin', '1 pincée de sel éventuellement', ""2 l d'eau environ"", '1 beurre pour la cuisson', '1 oeuf', '1 petit verre de lait']","{'sarrasin': [500.0, 'g'], 'sel': [1, 'g'], 'eau': [2000.0, 'g'], 'beurre': [1.0, 'unite'], 'oeuf': [1.0, 'unite'], 'lait': [1.0, 'unite']}","{'sarrasin': [500.0, 'g'], 'sel': [1, 'g'], 'eau': [2000.0, 'g'], 'beurre': [1.0, 'unite'], 'oeuf': [1.0, 'unite'], 'lait': [1.0, 'unite']}",2068.44,344.74,38 min,1h54,1h8,38,114,68
129,https://www.marmiton.org/recettes/recette_noel-en-mer_390792.aspx,0.0,0.0,0.0,Noël en mer,8 min,très facile,Coût moyen,6.0,"[""12 cuillères à café d'oeuf de lump"", '6 cuillères à café de tarama']","{'café': [12.0, 'unite'], 'café2': [6.0, 'unite']}","{'café': [12.0, 'unite'], 'café2': [6.0, 'unite']}",42.660000000000004,7.11,0 min,2 min,1 min,0,2,1
130,https://www.marmiton.org/recettes/recette_buche-de-noel-excellente_62808.aspx,4.2,15.0,1500.0,Bûche de noël excellente !,1h15,facile,bon marché,8.0,"[""2 jaunes d'oeuf"", '60 g de sucre', '1 sachet de sucre vanillé', '3 cuillères à soupe de maïzena', '25 cl de lait', '100 g de beurre', '5 oeufs', '100 g de sucre', '60 g de maïzena', '60 g de farine', '30 g de cacao amer', 'Crème pâtissière préparée en 1ère partie', '50 g de beurre', '200 g de chocolat noir pâtissier', '20 cl de crème liquide', '30 g de beurre ramolli']","{'oeuf': [2.0, 'unite'], 'sucre': [60.0, 'g'], 'sucre vanillé': [7.0, 'g'], 'maïzena': [3.0, 'unite'], 'lait': [250.0, 'g'], 'beurre': [100.0, 'g'], 'oeuf2': [5.0, 'unite'], 'sucre2': [100.0, 'g'], 'maïzena2': [60.0, 'g'], 'farine': [60.0, 'g'], 'crème pâtissière': [1, 'unite'], 'beurre2': [30.0, 'g'], 'chocolat': [200.0, 'g'], 'crème liquide': [200.0, 'g']}","{'oeuf': [2.0, 'unite'], 'sucre': [60.0, 'g'], 'sucre vanillé': [7.0, 'g'], 'maïzena': [3.0, 'unite'], 'lait': [250.0, 'g'], 'beurre': [100.0, 'g'], 'oeuf2': [5.0, 'unite'], 'sucre2': [100.0, 'g'], 'maïzena2': [60.0, 'g'], 'farine': [60.0, 'g'], 'crème pâtissière': [1, 'unite'], 'beurre2': [30.0, 'g'], 'chocolat': [200.0, 'g'], 'crème liquide': [200.0, 'g']}",5910.150000000001,738.7687500000001,1h22,4h6,2h27,82,246,147
131,https://www.marmiton.org/recettes/recette_galette-frangipane-vanillee_314321.aspx,5.0,5.0,189.0,Galette frangipane vanillée,45 min,facile,bon marché,8.0,"['20 cl de crème fraîche', ""250 g de poudre d'amandes"", '100 g de sucre', '2 sachets de sucre vanillé', ""2 jaunes d'oeuf"", '1 oeuf', '100 g de beurre', '2 pâtes feuilletées']","{'crème fraîche': [200.0, 'g'], 'amandes': [250.0, 'g'], 'sucre': [100.0, 'g'], 'sucre vanillé': [2.0, 'unite'], 'oeuf': [2.0, 'unite'], 'oeuf2': [1.0, 'unite'], 'beurre': [100.0, 'g'], 'pâtes feuilletées': [2.0, 'unite']}","{'crème fraîche': [200.0, 'g'], 'amandes': [250.0, 'g'], 'sucre': [100.0, 'g'], 'sucre vanillé': [2.0, 'unite'], 'oeuf': [2.0, 'unite'], 'oeuf2': [1.0, 'unite'], 'beurre': [100.0, 'g'], 'pâtes feuilletées': [2.0, 'unite']}",4068.9559999999997,508.61949999999996,56 min,2h49,1h41,56,169,101
132,https://www.marmiton.org/recettes/recette_galettes-de-ble-noir_18097.aspx,4.7,19.0,4700.0,Galettes de blé noir,18 min,Niveau moyen,bon marché,4.0,"['500 g de farine de blé noir', '50 g de farine de froment', '2 oeufs', 'Sel', 'Eau']","{'farine': [500.0, 'g'], 'farine2': [50.0, 'g'], 'oeuf': [2.0, 'unite'], 'sel': [1, 'unite'], 'eau': [1, 'unite']}","{'farine': [500.0, 'g'], 'farine2': [50.0, 'g'], 'oeuf': [2.0, 'unite'], 'sel': [1, 'unite'], 'eau': [1, 'unite']}",2195.2,548.8,1h0,3h2,1h49,60,182,109
133,https://www.marmiton.org/recettes/recette_galettes-de-sarrasin_60273.aspx,2.1,11.0,1300.0,Galettes de sarrasin,35 min,difficile,Coût moyen,6.0,"['500 g de farine de sarrasin', '1 pincée de sel éventuellement', ""2 l d'eau environ"", '1 beurre pour la cuisson', '1 oeuf', '1 petit verre de lait']","{'sarrasin': [500.0, 'g'], 'sel': [1, 'g'], 'eau': [2000.0, 'g'], 'beurre': [1.0, 'unite'], 'oeuf': [1.0, 'unite'], 'lait': [1.0, 'unite']}","{'sarrasin': [500.0, 'g'], 'sel': [1, 'g'], 'eau': [2000.0, 'g'], 'beurre': [1.0, 'unite'], 'oeuf': [1.0, 'unite'], 'lait': [1.0, 'unite']}",2068.44,344.74,38 min,1h54,1h8,38,114,68
